"text","SVM_LABEL","SVM_PROB","original_text","lon","lat","state"
"can pleas explain go flight move us least time thank","2",0.887311046250303,"@united can you please explain what is going on with flight 1400? you've moved us at @EWRairport at least 5 times. thanks.",-74.0059413,40.7127837,"new york"
"hey now thank dinner chase mileageplus newarkliberti unit chase ewr e tco vaeigb","2",0.806417597839435,"Hey now, thanks for #dinner chase #mileageplus @united! newark_liberty #united #chase #ewr @<U+2026> https://t.co/Va1ei2gb16",-95.3698028,29.7604267,"texas"
"hate diva precheck newark close","2",0.568548685768211,"Hate to be a diva @united - but precheck at Newark is closed?",-74.0059413,40.7127837,"new york"
"cheer friend","2",0.741538402395891,"@Michael_Khouw @united Cheers my friend",-74.0059413,40.7127837,"new york"
"delay newark tco zkkxsmq","2",0.752337969383988,"Or delayed at Newark on @united ... https://t.co/24z8KKxSmQ",-74.0054239,40.7233421,"new york"
"get shit togeth sit tarmac hour","1",0.87104324243099,"@united @LGAairport get your shit together. Been sitting on the tarmac for 2 hours.",NA,NA,NA
"oh look still aw tco nuldjpv","1",0.538971868165691,"Oh look, @united is still awful. https://t.co/NUL2d5JP3v",-74.0059413,40.7127837,"new york"
"crap airlin compani treat peopl respect dare staff member tri knock add fuck","1",0.811254982110618,"@united is such a crap airline company. They treat people with no respect. I dare 1 staff member to try me..knock his add the fuck out",-74.0059413,40.7127837,"new york"
"experienc worst servic w amp final plane madrid barcelona actual destin edbdedb","1",0.939496014976561,"After experiencing the worst service w/  @AirCanada &amp; @united, we are finally on a plane to Madrid. Not Barcelona, our actual destination <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1>",-74.0059413,40.7127837,"new york"
"wow super mess wow","2",0.875148851524522,"@Ranger_Up @united wow. that's super messed up. wow.",-74.0059413,40.7127837,"new york"
"put head","1",0.60819295037905,"@howardlindzon @united You put it on your head?",-74.0059413,40.7127837,"new york"
"everi flight ever told compani rather pay ticket another tco zmukktg","1",0.924323894470497,"@Dourov @SouthwestAir Me on every @united flight ever. Told my company I would rather pay my own ticket for another<U+2026> https://t.co/ZMUKktgS25",-74.0059413,40.7127837,"new york"
"pleas enlighten love hear explan","2",0.736162622038074,"@united please enlighten me. I would love to hear the explanation.",-74.0059413,40.7127837,"new york"
"flgts delay past day bc crew avail even possibl peopl show work","1",0.933991955584054,"@united 2/2 on flgts being delayed in past 2 days bc of not having crew available? How is that even possible? Do people not show up to work?",-74.0059413,40.7127837,"new york"
"glad huge hub newark one person addit servic desk look like fli","2",0.999996098385668,"@united I'm glad you have this huge hub in Newark and have ONE person at your additional services desk. Looks like I won't be flying at all!",NA,NA,NA
"point jare kushner probabl wish flown","2",0.657533722289871,"At this point Jared Kushner probably wishes he'd have flown @united.",-74.0059413,40.7127837,"new york"
"go flight delay hour explan","1",0.840336908535112,"@united what's going on with flight 1504!? Delayed 3+ hours with no explanation?",-74.0059413,40.7127837,"new york"
"today new low board min ago now told pilot stuck traffic drive nyc edbdedbf","1",0.691296385193763,"Today on .@United, a new low: boarded 30 mins ago and now told pilot stuck in traffic driving from NYC. <ed><U+00A0><U+00BD><ed><U+00B1><U+008F>",-74.0059413,40.7127837,"new york"
"wear tell soft head","1",0.629610136498208,"@howardlindzon @united Wear it and tell them you have a soft head",-74.0059413,40.7127837,"new york"
"bat thousand day pleas give less vagu reason flight delay hour","1",0.91776819479814,"@united you're batting a thousand these days. Please give me a less than vague reason why my flight has been delayed 4 hours.",-74.0059413,40.7127837,"new york"
"just advis plane minut ago actual hour ago somehow e tco cuxftinjrz","1",0.835182022044649,"Just advised that the other plane should have been here 10 minutes ago (actually hours ago), but \"it somehow didn't<U+2026> https://t.co/cuxfTINjRZ",-74.4056612,40.0583238,"new jersey"
"pleas make sure boss mgmt get","2",0.621396946078374,"@united Please make sure her bosses and mgmt get this",-74.0059413,40.7127837,"new york"
"just read email w subject action speak louder word ceo respect lose trust regain","1",0.730147535770793,"I just read the email w/ the subject \"Actions Speak Louder than Words\" from @united CEO.
1. Respect
2. Do not lose the trust you regained.",-96.2369077,29.4049675,"texas"
"edbdedbedbdedb best luck","2",0.768369963559088,"@howardlindzon @united <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> Best of luck",-82.9000751,32.1656221,"georgia"
"fk delay twice flight aircraft late now cancel flight bwiewr suckedbdedbedbdedbedbcedbfbb","1",0.978610371602729,"F..k you @united Once again you delayed twice my flight because of aircraft late and now you cancelled my flight 4849 BWI-EWR. You suck!<ed><U+00A0><U+00BD><ed><U+00B8><U+00A1><ed><U+00A0><U+00BD><ed><U+00B6><U+0095><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>",-74.0915982,40.3968012,"new jersey"
"lolol","2",0.613255155577348,"@howardlindzon @united lolol.",-73.9441579,40.6781784,"new york"
"good thing one look head flight movi","2",0.928690915694275,"@DavidSchawel @howardlindzon @united Good thing no one had to look over your head for the in-flight movie.",-74.0059413,40.7127837,"new york"
"actual let wear","1",0.560461504471819,"@howardlindzon @united Did they actually let you wear it?",-82.9000751,32.1656221,"georgia"
"serious recommend motorcycl helmet sure gonna howard","1",0.827219188571992,"@howardlindzon @united In all seriousness, I recommend a motorcycle helmet. I'm not sure that's gonna do it, Howard.",-74.0059413,40.7127837,"new york"
"look like person item fact new coach pursehat right","2",0.978771043410865,"@howardlindzon @united Looks like a personal item to me. In fact, that is the new Coach purse-hat right?!",-74.0059413,40.7127837,"new york"
"put","1",0.63943417700498,"@howardlindzon @united You put it on?",-74.0059413,40.7127837,"new york"
"wait delay flight els new look fwd buffalo even hour late airtravel","1",0.704863207195464,"Waiting on a delayed @united flight, what else is new? Looking fwd to Buffalo, even if an hour late. #airtravel",-74.0059413,40.7127837,"new york"
"take circuit flight path atlant yesterday decenc refund wifi fee","1",0.884066745302796,"@united 813 had to take a circuitous flight path over the Atlantic yesterday, so they had the decency to refund the WiFi fee",-74.0059413,40.7127837,"new york"
"rt need top polici review anoth horribl stori tco iivwqqldc","1",0.969736939942567,"RT @johncardillo: .@united needs a top down policy review. Another horrible story.

https://t.co/8iIVWQQlDC",NA,NA,NA
"allow club told us go away yet peopl allow right us","1",0.889016810827604,"@united why is it that we weren't allowed in the club and they told us to go away, yet 6 people were allowed in right after us?",-74.4056612,40.0583238,"new jersey"
"good thing denver airport hub realli fuck edbdedbedbdedbedbdedbedbcedbfbb","2",0.582030136349086,"Good thing Denver airport is a @united hub if not we really would be fucked <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A1><ed><U+00A0><U+00BD><ed><U+00B6><U+0095><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>",-74.0059413,40.7127837,"new york"
"know someth bad happen someth bad alway happen unit","1",0.988284469570799,"@chrisdelia @united You know something bad happened. Something bad always happens on united.",-74.0059413,40.7127837,"new york"
"even wors newark barf","1",0.597846253221326,"@kmetzpor @united And even worse, it's Newark. Barf.",-74.0059413,40.7127837,"new york"
"rt damn shame least drag ass plane gotta avoid cost edbdedbeedbcedbf edbdedbdedbcedbf he","1",0.814669381383825,"RT @phillyknowswins: What a damn shame, at least they didn't drag your ass off a plane

Gotta avoid @united at all costs <ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>

@JetBlue <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>

h<U+2026>",NA,NA,NA
"damn shame least drag ass plane gotta avoid cost edbdedbeedbcedbf edbdedbdedbcedbf tco rvzvsvrmfj","1",0.763936639793354,"What a damn shame, at least they didn't drag your ass off a plane

Gotta avoid @united at all costs <ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>

@JetBlue <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><U+2026> https://t.co/RvZVSvrmFj",-75.1652215,39.9525839,"pennsylvania"
"flight cancel wait hour airport take red eye uber straight air tco kfanexwyr","1",0.998380958999112,"@united @Chungy86 Flight cancelled after waiting 6+ hours at the airport. Taking red eye and Uber straight from air<U+2026> https://t.co/KfaNExwyR0",-74.0059413,40.7127837,"new york"
"info ua divert hartford","2",0.670272053539074,"@united any info on why UA682 diverted to Hartford?",-74.0059413,40.7127837,"new york"
"repli","1",0.666793385866967,"@united No reply @united ?",-73.087749,41.6032207,"connecticut"
"rt need top polici review anoth horribl stori tco iivwqqldc","1",0.969736939942567,"RT @johncardillo: .@united needs a top down policy review. Another horrible story.

https://t.co/8iIVWQQlDC",NA,NA,NA
"flight less hour complet differ airport delayedcaus lot fuck stress exhaustionetcedbdedbedbcedbfbb","1",0.964478617569222,"2 @united flights in less than 24hours in complete different airports and both delayed..causing me a lot of fucking stress, exhaustion,etc<ed><U+00A0><U+00BD><ed><U+00B6><U+0095><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>",-74.0059413,40.7127837,"new york"
"fli experi delay tco spwzzt","1",0.814145777600662,"Fly @united experience delays. https://t.co/S0PwZZ25t0",-74.4056612,40.0583238,"new jersey"
"suckslast nite flight nj delay now flight denver missoula delay hour edbdedb late work sleep never","1",0.971334154766873,"@united sucks,last nite flight to NJ delayed now flight Denver to Missoula delayed 4+hours <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1> late for work and with no sleep never again!",-74.0059413,40.7127837,"new york"
"offer reassign seat edbdedb","2",0.751537917542558,"@katewantstorun @united Did they offer to reassign your seat? <ed><U+00A0><U+00BD><ed><U+00B8><U+0081>",-74.0059413,40.7127837,"new york"
"wait las flight leav dc flight delay til pm get marri weekend wish luck","1",0.627827402283727,"Waiting at LAS for the 8:35am @united Flight to leave for DC. flight delayed til 4pm, getting married this weekend. Wish me luck! @Chungy86",-74.0059413,40.7127837,"new york"
"just got unit loung jfk believ dirti place gross","2",0.986635068320158,"@united just got out of the united lounge at JFK, can't believe how dirty this place this... gross!",-73.8648268,40.8447819,"new york"
"rt check onlin flt tmw pek ll gateway visit bhutan amp mongolia tripe","1",0.721980557548559,"RT @hbomb_worldwide: I'm checked in online for my @united flt tmw to PEK! It'll be my gateway for visiting Bhutan &amp; Mongolia on this trip!<U+2026>",NA,NA,NA
"check onlin flt tmw pek ll gateway visit bhutan amp mongolia trip travel lovetravel","1",0.705762559580731,"I'm checked in online for my @united flt tmw to PEK! It'll be my gateway for visiting Bhutan &amp; Mongolia on this trip! #travel #lovetravel",-74.0059413,40.7127837,"new york"
"plane land minut ago sfo ewr find us gate let us keep happen annoy","1",0.985399863898222,"@united our plane landed 20 minutes ago at SFO from EWR. How about you find us a gate and let us off? This keeps happening here; so annoying",-74.0059413,40.7127837,"new york"
"rt hr delay check carryon entir plane sent carousel ewr thank screw unit une","2",0.633021334061089,"RT @arx147: 3-hr delay, then all checked carry-ons (entire plane) sent to carousel at EWR. Thanks for screwing me again @united #united #un<U+2026>",NA,NA,NA
"cute help","1",0.623345025824249,"@KoryHoustonXXX @united You're too cute not to help out...",-75.0117764,39.9104401,"new jersey"
"rt anoth angl statement remov pay custom overbook flight htte","1",0.930930906966243,"RT @BraddJaffy: .@united Here's another angle. Statement, @united? This is how you remove a paying customer when you overbook a flight? htt<U+2026>",NA,NA,NA
"day way year","1",0.659957993988847,"@freedomcarolina @Ranger_Up @united Most do these days. Has been that way for years",-82.9000751,32.1656221,"georgia"
"wow militari order extra bag carrier free","2",0.546786891972412,"@Ranger_Up @united Wow. With military orders extra bags on all other carriers = free.",-82.9000751,32.1656221,"georgia"
"take back hour wait custom bring bag tco vltoathqdi","1",0.974259938558467,"Take that back, it's been more than an hour that I've been waiting in Customs for @united to bring the bags. https://t.co/vLtOaThqDi",-79.9958864,40.4406248,"pennsylvania"
"true fashion flight arriv us minut earli now wait bag minut edbdedb","1",0.849079700954873,"In true @united fashion, flight arrives in the US 35 minutes early and now have been waiting for bags for over 46 minutes. <ed><U+00A0><U+00BD><ed><U+00B8><U+0090>",-79.9958864,40.4406248,"pennsylvania"
"tco odzuucc epic face paw","1",0.545527978789089,"https://t.co/OdzU5u48cc

@united  epic face paw",-73.087749,41.6032207,"connecticut"
"just f experi put hold hour got connect ami hung rude complaint form","1",0.955883764289584,"@united just had an F experience with you. Was put on hold for 1 hour then got connected to \"Amy\" who hung up and was rude. Complaint form?",-74.0059413,40.7127837,"new york"
"oh man border level custom servic airlin need step game","1",0.985430685367137,"Oh man, @Delta is bordering on @united level customer service. Airlines need to step up their games.",-73.9441579,40.6781784,"new york"
"anoth passeng su bump seat someth doesnet make sens tco vklkkeosdc via","1",0.919868181529681,"Another Passenger Suing @United for Being Bumped From Their Seat, But Something Doesn<U+2019>t Make Sense https://t.co/VklkKeOsDC via @garyleff",-74.1979458,39.9537358,"new jersey"
"rt realiz book basic economi flight seem like lot fun tco kcroynp","2",0.652465429794757,"RT @Noah_Kirsch: Didn't realize I had booked a \"basic economy\" flight, @united, but seems like a lot of fun! https://t.co/KCR8O70Ynp",NA,NA,NA
"e tco ywgjabhz","2",0.569136070436546,"@glennEmartin @JFKairport @JetBlue @Delta @united @AmericanAir @SouthwestAir @Lufthansa_USA @SpiritAirlines<U+2026> https://t.co/ywGja6BH0z",-82.9000751,32.1656221,"georgia"
"far issu cloth never give opportun","1",0.761105673472062,"@valerie_tosi SAME! So far @Delta hasn't had an issue with my clothing. I'd NEVER give @united the opportunity.",-73.974179,40.757537,"new york"
"unit trash","2",0.569911846529392,"@DJAMAYAOFFICIAL @united  United is such trash.",-73.9849902,40.7612429,"new york"
"rt thing happen server fail network go immun glitch mistak ppl give break","1",0.937970860300917,"RT @Mike_Izzo: Things happen, servers fail, networks go down and @united is not immune to glitches and mistakes.  Ppl give them a break",NA,NA,NA
"new polici drag guy fli tank top coupl good candid flight","2",0.507234753187183,"New @united policy should be dragging off guys who fly in tank tops. A couple of good candidates on my flight.",-74.3232194,40.7483499,"new jersey"
"rt realiz book basic economi flight seem like lot fun tco kcroynp","2",0.652465429794757,"RT @Noah_Kirsch: Didn't realize I had booked a \"basic economy\" flight, @united, but seems like a lot of fun! https://t.co/KCR8O70Ynp",NA,NA,NA
"rt pretti sneaki basic economi carri limit surcharg well play","2",0.632303859754363,"RT @LEETESTOR16: @united pretty sneaky with those basic economy carry on limits and surcharge... Well played.",NA,NA,NA
"rt wow realli bad week last week hold beer dipshit","2",0.561268283875408,"RT @Moon_Clinic: .@pepsi: wow we had a really bad week last week

@united: hold my beer dipshit",NA,NA,NA
"rt movi poster unit airlin fight club movi tco rtvdvvecgd","2",0.701045241420362,"RT @ShadowLeagueTSL: @Reflog_18 @united Movie poster for the United Airlines Fight Club movie. https://t.co/rTVdvVECGd",NA,NA,NA
"rt chicago polic statement confirm offic forcibl remov passeng refus leav oversold flight e","1",0.90550230970766,"RT @BraddJaffy: Chicago Police statement confirms officers forcibly removed a passenger who refused to leave an oversold @united flight, in<U+2026>",NA,NA,NA
"e tco nrdnsqlz","2",0.569136070436546,"@glennEmartin @JFKairport @JetBlue @Delta @united @AmericanAir @SouthwestAir @Lufthansa_USA @SpiritAirlines<U+2026> https://t.co/NRdNSQL6z8",-73.134961,40.789142,"new york"
"serious ewr lost prioriti board bag en rout indianapoli just give airlin incompet","1",0.824266214630393,"Seriously EWR @united you lost 3 of our 4 priority boarding bags en route to #Indianapolis? Just give up as an airline #incompetent",-73.9234619,40.7643574,"new york"
"thank make transit flight cun bmi painless possibl home ty rosale d","2",0.88291778506693,"@united thank you 4 making our transition from Flight 1133 CUN 2 BMI on 05/18 as painless as possible. We're home! Ty Rosalee @ D10",-74.0059413,40.7127837,"new york"
"vile complet offens get clue show damn respect militari tco mhlhdlbb","1",0.91975675879529,"Vile and completely offensive. @united Get a clue and show some damn respect for our military https://t.co/mHlhdL50bB",-75.1298939,40.3101063,"pennsylvania"
"rt peopl outrag shock video show passeng forcibl drag airlin plane te","1",0.813081259128426,"RT @businessinsider: People are outraged by this shocking video showing a passenger forcibly dragged off a @United Airlines plane https://t<U+2026>",NA,NA,NA
"go untru also trumpesqu minor hiccup noth we tco etcdndkqrr","1",0.9343020759242,"@drewbag @united That's what I was going for! And it was untrue, also very Trump-esque. Minor hiccups but nothing w<U+2026> https://t.co/ETCdndkqrR",-73.7781391,40.6413111,"new york"
"vile airlin charg soldier come home afghanistan overweight bag full militari gear tco xfndcytim","1",0.622230731903915,"VILE: @United Airlines charges soldier coming home from Afghanistan $200 for overweight bag full of military gear https://t.co/xfn8DcytIM",-73.9695832,41.5048158,"new york"
"hi pleas upgrad usb port least trickl charg modern tco wyixsesh","2",0.82395850161709,"Hi @united,
Please upgrade your USB ports at @LGAairport to (at least) 2.4A.

1.2A only trickle charges modern<U+2026> https://t.co/7WyiX3sesh",-73.7629097,41.0339862,"new york"
"paid sit front plane amp unit made us check bag ton room t plane fair e tco qkvgylrge","1",0.639708357356726,"@united paid to sit in front of plane &amp; #united made us check bags, ton of room on t plane. Not fair , what are you<U+2026> https://t.co/QkvgYLRgee",-74.0059413,40.7127837,"new york"
"tco azxitjzixq can help scobe","1",0.721940384632724,"@JoshScobee10 @united https://t.co/AZxItjZixq can you help me out scobee?",-82.9000751,32.1656221,"georgia"
"complet joke anoth flight overbook delay go stop alway problem","1",0.959968292166686,"@united what a complete joke another flight overbooked and delayed when is this going to stop. Why is there always a problem???",-74.2765441,40.9253725,"new jersey"
"commit million year name right la tco ftejhrn","1",0.653964746289981,".@united has committed $70 million over 15 years for the naming rights. #LA

https://t.co/Fte29j7hRN",-74.0059413,40.7127837,"new york"
"termin c ewr mess rope everywher direct secur line take forev mani disgruntl rider sad","1",0.997797245110064,"Terminal C at EWR is a mess and @united has ropes everywhere but no direction. Security lines taking forever, many disgruntled riders. SAD!",-73.7781391,40.6413111,"new york"
"rt plz help","1",0.777092816763536,"RT @flyerstories: @united PLZ HELP!!!",NA,NA,NA
"rt airlin told bought basic ticket ask includ pumpkin spice latt amp ticket e","1",0.579162832494399,"RT @JenGlantz: @united airlines told me I bought a \"basic\" ticket. So I asked them if it included a Pumpkin Spice Latte &amp; a ticket to @coac<U+2026>",-82.4915324,36.5496913,"tennessee"
"rt seriouslyfli may non refund flight now asham fli","1",0.755030226851275,"RT @brookedear: Seriously....flying @united in May with a non refundable flight and now I'm ashamed to be flying with them.",NA,NA,NA
"rt thank clarifi think confus volunt tribut tco pjnwdvgc","2",0.842220289592815,"RT @marikatogo: @MerriamWebster Thanks for clarifying. I think @united confused 'volunteer' with 'tribute'. https://t.co/P4j3NwDVgc",NA,NA,NA
"tco eprirojk pleas lmk flight goe","2",0.772970259716661,"@cjmccoach @united https://t.co/ep8RIroJk6  Please lmk how flight goes",-74.3300842,40.7862871,"new jersey"
"rt airlin told bought basic ticket ask includ pumpkin spice latt amp ticket e","1",0.579162832494399,"RT @JenGlantz: @united airlines told me I bought a \"basic\" ticket. So I asked them if it included a Pumpkin Spice Latte &amp; a ticket to @coac<U+2026>",-122.4194155,37.7749295,"california"
"rt airlin told bought basic ticket ask includ pumpkin spice latt amp ticket e","1",0.579162832494399,"RT @JenGlantz: @united airlines told me I bought a \"basic\" ticket. So I asked them if it included a Pumpkin Spice Latte &amp; a ticket to @coac<U+2026>",NA,NA,NA
"airlin told bought basic ticket ask includ pumpkin spice latt amp ticket basic","1",0.644806530938352,"@united airlines told me I bought a \"basic\" ticket. So I asked them if it included a Pumpkin Spice Latte &amp; a ticket to @coachella 

#basic",-74.0059413,40.7127837,"new york"
"buy economi plus end last board zone airlin pleas reconsid benefit economi plus thx","2",0.741706866165206,"@united I buy economy plus and end up last to board in zone 4? No other airline does this. Please reconsider benefits of economy plus thx",-74.0059413,40.7127837,"new york"
"second aw encount past hour first phone custom support gate ewr unhappi loyal custom","1",0.997065524277473,"Second awful encounter with @united in the past 12 hours. First on phone with customer support then at gate EWR. Unhappy loyal customer.",-122.4194155,37.7749295,"california"
"everytim noupgrad tco afmqekyump","2",0.525314690047609,"@united everytime.... #noupgrade https://t.co/AFMQekyumP",-74.3647247,40.8200623,"new jersey"
"time hit pocket disgrac tco isolzpgok","1",0.556946417032094,"Time to hit @united in their pockets! What a DISGRACE https://t.co/iSOLzpgoK1",-81.5157535,27.6648274,"florida"
"okay tri cancel trip home time","1",0.963093846646508,"Okay @united -- let's try this again, don't cancel my trip home this time",NA,NA,NA
"give contact can alert","1",0.830501789358172,"@TSA @united Nor give me the contact # for @TSA so i can alert them.",-74.0323626,40.7439905,"new jersey"
"complet abandon bad ewr termin personnel concern wont call tco vypicklaa","1",0.978450876933386,"@TSA completely abandoned bad at ewr terminal a26.  @united personnel not concerned and wont call @TSA https://t.co/VYpIckLA4A",-74.0323626,40.7439905,"new jersey"
"rt woman also refus give seat tco ltlemxv","1",0.828297979915576,"RT @AlamoNYC: This woman also refused to give up her seat on @united https://t.co/lT67LeMxVE",NA,NA,NA
"unit airlin gave seat crew member may th tco xkbacbu","2",0.846784449026976,"@united United Airlines gave our seats to crew members for May 20th https://t.co/8x2KbAC1BU",-81.5157535,27.6648274,"florida"
"sent golf bag earlier flight someon stole sold club left rest bathroom tco yqsplpekk","1",0.810926471957245,"@united sent my golf bag in an earlier flight. Someone stole it, sold a few clubs and left the rest in the bathroom! https://t.co/yQ1SPLPEkK",-122.4194155,37.7749295,"california"
"rt need top polici review anoth horribl stori tco iivwqqldc","1",0.969736939942567,"RT @johncardillo: .@united needs a top down policy review. Another horrible story.

https://t.co/8iIVWQQlDC",NA,NA,NA
"dear now put hold time now hold hr min custom support rep rude now hung","1",0.991344838714463,"Dear @united it's now 2:30AM and I've been put on hold 4 times. Now on hold for 1hr 15mins. Customer support rep was rude. Now she hung up.",-121.9999606,37.8215929,"california"
"terribl delay sinc pm est still left yet","1",0.983648756309155,". @united terrible with this delay. Since 10:15 pm est and its 2:30 am and still haven't left yet!!!",-73.087749,41.6032207,"connecticut"
"fli seattl philli today cancel first flight put left bag sea","1",0.5,"@AmericanAir flying from Seattle to Philly today, you not only cancelled my first flight, but then put me on @united AND LEFT MY BAGS IN SEA",-78.6381787,35.7795897,"north carolina"
"tri chang flight nyc sfo min hold told intern flight now hold anoth min","1",0.873894783583578,"Trying to change my @united flight from NYC to SFO. After a 20min hold I'm told it's an international flight. Now on hold for another 15mins",-121.9999606,37.8215929,"california"
"rt jason cochran mark safe airlin","2",0.825657383592729,"RT @JasCochran: Jason Cochran marked himself safe on @United Airlines.",NA,NA,NA
"never fli","1",0.61525406051474,"I'll never fly @united again.",NA,NA,NA
"rt respond custom care depart oper email base communic custom care ass","1",0.998326863633488,"RT @Leah_McCann: When @united responds: \"Our Customer Care Department operates by e-mail based communication only.\"

Customer care my ass.",NA,NA,NA
"fli silli","1",0.723679225018144,"@Hello_Janey @united Fly @JetBlue silly",-74.0059413,40.7127837,"new york"
"rt can liabl teh secur bag ask check bag gate e","1",0.986271779661404,"RT @jaymeeuychiat: How can you not be liable for teh security of my bag when It was you who asked to check my bag in at the gate? @united #<U+2026>",NA,NA,NA
"take long find bag week mayb get new one wheresdebsbag","1",0.938171407197548,"@DebraWinter what is taking so long for @united to find your bag?? It's been what, 3 weeks? Maybe they'll get you a new one #wheresdebsbag",-87.6275718,41.8854802,"illinois"
"stuck hartford ur gate agent give zero shit get home kid schedul accommod tco feqfglhk","1",0.940425481850879,"@united stuck in Hartford. Ur gate agents give ZERO shits 4 getting home 2 my kids as scheduled OR being accommodat<U+2026> https://t.co/f90EQFglhK",-79.9958864,40.4406248,"pennsylvania"
"buy name right what next sorri sir oversold today game pleas leav stadium","1",0.81243815207887,"@united buys naming rights to @lacoliseum...Whats next? Sorry sir we oversold for today's game. Please leave the stadium.",-74.013473,41.0887073,"new york"
"accommod custom forc postpon cancel tco vmlpjmwqyr","1",0.990479591071869,"No. @united does not accommodate customers when they force postponements and cancellations https://t.co/vmlPjmwQyR",-79.9958864,40.4406248,"pennsylvania"
"two super excit dad wake morn possibl thank e tco qclngifap","2",0.996242769662581,"@Tweber88 @united These two super excited to have dad wake them up in the morning. Not possible thanks to @united<U+2026> https://t.co/qclNg1IFAp",-79.9958864,40.4406248,"pennsylvania"
"need flight attend like casey lasgtewr pm flight attent profession","2",0.722483987880125,"@united you need more flight attendants like Casey from LAS-&gt;EWR #899 5/18 2pm flight. Most attentive and professional.",-74.0059413,40.7127837,"new york"
"alaska can metro seattl airport fli sigh tco bwjbfyeen","2",0.567707652402278,"So Alaska can have 3 metro Seattle airports, but @united can't fly to @LIMacArthur? Sigh. https://t.co/bWJBfY8eEN",-73.134961,40.789142,"new york"
"compens flight miss suppos see kid tonight now know","1",0.869219538819392,"@united Where's our compensation for flights missed? I was supposed to see my kids tonight. Now, who knows??",-79.9958864,40.4406248,"pennsylvania"
"absurd tco ktspygrdu","1",0.572961172489541,".@united THIS. THIS IS ABSURD https://t.co/kTspyGRdU5",-79.9958864,40.4406248,"pennsylvania"
"rt even luggag safe edbdedb unitedairlin boycottunit reaccommod travel pr unitedairlinesm","1",0.765555984915637,"RT @jaymeeuychiat: With @united even your luggage is not safe! <ed><U+00A0><U+00BD><ed><U+00B8><U+0091> #UnitedAirlines #boycottunited #reaccommodate #travel #pr #unitedairlinesm<U+2026>",-119.4179324,36.778261,"california"
"rt even luggag safe edbdedb unitedairlin boycottunit reaccommod travel pr unitedairlinesm","1",0.765555984915637,"RT @jaymeeuychiat: With @united even your luggage is not safe! <ed><U+00A0><U+00BD><ed><U+00B8><U+0091> #UnitedAirlines #boycottunited #reaccommodate #travel #pr #unitedairlinesm<U+2026>",NA,NA,NA
"rt forc soldier fresh duti afghanistan pay baggag fee get flight home tco uty","1",0.973796924189065,"RT @NYDailyNews: .@united forced a soldier fresh off duty in Afghanistan to pay a $200 baggage fee to get on a flight home https://t.co/uty<U+2026>",-74.0059413,40.7127837,"new york"
"love reimburs absurd allow check get board pass amp go thru secur realiz","1",0.659434497499787,"@united would love a reimbursement. Absurd I was allowed to check in, get a boarding pass &amp; go thru security before any of this was realized",-74.0059413,40.7127837,"new york"
"bc ur agent fail investig wasnt permit board flight now arriv hour away citi","1",0.994430225190475,"@united bc ur agent failed to investigate, I wasnt permitted to board my flight. Now I'm out $600, arriving 1 hour away from my city at 1am",-74.0059413,40.7127837,"new york"
"turn issu w rd parti tckt vendor despit receiv payment confirm email payment didnt go thru","2",0.817986779259275,"@united turns out it was an issue w 3rd party tckt vendor. Despite receiving a payment confirmation email the payment didnt go thru (2/3)",-74.0059413,40.7127837,"new york"
"hey r still wait tco hptpzwrma","1",0.820873674300156,"Hey @united  WE R STILL WAITING https://t.co/hptpZwrmA5",-87.6275718,41.8854802,"illinois"
"huge error today staff receiv error messag check kiosk amp agent bypass error rather investig","1",0.980013097254955,"@united huge error today from your staff. received error message @ check in kiosk &amp; agent bypassed the error rather than investigate (1/3)",-74.0059413,40.7127837,"new york"
"final chang file patent seat luggag compart e tco dinnyvih","1",0.680974345366813,"Finally a change @Airbus files for #patent for seat with #luggage compartment @AirbusGroup @AirbusSpace @Delta<U+2026> https://t.co/d2inNyViH7",-73.6837399,40.9806535,"new york"
"thank flt gate agent made connect","2",0.867435245591746,"Thanks @united flt 231 gate agents!  We made our connection because of you!!",-74.0059413,40.7127837,"new york"
"friend amp fli savannah ewr sixth delay sinc got give plan arriv","1",0.948918203274122,"@united friend &amp; I are flying to Savannah from EWR and are on our SIXTH DELAY since we got here- what gives?!? Did not plan on a 2am arrival",-74.0059413,40.7127837,"new york"
"newark airport delay fault newark airport last time delay time chang aie tco yfpggr","2",0.649002130411643,"@united are Newark airport delays your fault or Newark airport? Last few times I've been delayed. Time to change ai<U+2026> https://t.co/y0178fPGGr",-74.4056612,40.0583238,"new jersey"
